Country,Code,Year,CO2PerGDP,CO2Total,CO2PerCapita,Population,id
Central African Republic,CAF,2013,0.107556397,297.027,0.06601109,4499653,140
Chad,TCD,2013,0.025675077,700.397,0.053328683,13133589,148
Chile,CHL,2013,0.211077692,83226.232,4.76586599,17462982,152
China,CHN,2013,0.611031082,10258007.13,7.557211045,1357380000,156
Colombia,COL,2013,0.148769875,89625.147,1.893103161,47342981,170
Comoros,COM,2013,0.159623838,176.016,0.237378287,741500,174
"Congo, Dem. Rep.",COD,2013,0.065590497,3589.993,0.050339213,71316033,180
"Congo, Rep.",COG,2013,0.118098219,3087.614,0.649833428,4751393,178
Costa Rica,CRI,2013,0.111148963,7598.024,1.614402173,4706401,188
Cote d'Ivoire,CIV,2013,0.163225654,10685.638,0.486455715,21966312,384
Croatia,HRV,2013,0.189346013,17550.262,4.123953137,4255689,191
Cuba,CUB,2013,0,34799.83,3.049362141,11412167,192
Curacao,CUW,2013,0,5214.474,33.89940321,153822,531
Cyprus,CYP,2013,0.22535646,5947.874,5.199663256,1143896,196
Czech Republic,CZE,2013,0.307845555,98675.303,9.384891603,10514272,203
Denmark,DNK,2013,0.14686555,38532.836,6.862565032,5614932,208
Djibouti,DJI,2013,0,608.722,0.678855968,896688,262
Dominica,DMA,2013,0.178483925,132.012,1.823370166,72400,212
Dominican Republic,DOM,2013,0.169239341,21440.949,2.085432517,10281296,214
Ecuador,ECU,2013,0.237166513,40997.06,2.617689044,15661547,218
"Egypt, Arab Rep.",EGY,2013,0.233973276,213412.066,2.376329652,89807433,818
El Salvador,SLV,2013,0.14184841,6230.233,0.996713369,6250777,222
Equatorial Guinea,GNQ,2013,0.140628765,5163.136,4.764156915,1083746,226
Eritrea,ERI,2013,0,667.394,0,0,232
Estonia,EST,2013,0.54894762,19893.475,15.09371797,1317997,233
Eswatini,SWZ,2013,0.10523449,1089.099,0.85657624,1271456,748
Ethiopia,ETH,2013,0.081686553,10634.3,0.112072453,94887724,231
Faroe Islands,FRO,2013,0,678.395,13.91665128,48747,234
Fiji,FJI,2013,0.161326029,1151.438,1.30887617,879715,242
Finland,FIN,2013,0.210245603,47219.959,8.681780123,5438972,246
France,FRA,2013,0.128078906,334096.703,5.062174035,65998660,250
French Polynesia,PYF,2013,0,821.408,3.003012489,273528,258
Gabon,GAB,2013,0.170139055,5280.48,2.90571962,1817271,266
"Gambia, The",GMB,2013,0.141902846,432.706,0.232722215,1859324,270
Georgia,GEO,2013,0.243641393,7858.381,2.081139036,3776000,268
Germany,DEU,2013,0.207609267,757312.507,9.39062342,80645605,276
Ghana,GHA,2013,0.140841735,14620.329,0.554930149,26346251,288
Gibraltar,GIB,2013,0,491.378,14.52448937,33831,292
Greece,GRC,2013,0.242801965,69482.316,6.33661459,10965211,300
Greenland,GRL,2013,0,553.717,9.803250536,56483,304
Grenada,GRD,2013,0.246563436,304.361,2.873797317,105909,308
Guam,GUM,2013,0,0,0,160375,316
Guatemala,GTM,2013,0.120588616,13633.906,0.87418049,15596214,320
Guinea,GIN,2013,0.112508446,2299.209,0.199296674,11536615,324
Guinea-Bissau,GNB,2013,0.103783957,256.69,0.152655821,1681495,624
Guyana,GUY,2013,0.368534336,1936.176,2.554048974,758081,328
Haiti,HTI,2013,0.136758631,2405.552,0.23059851,10431776,332
Honduras,HND,2013,0.242182515,9064.824,1.047014219,8657785,340
"Hong Kong SAR, China",HKG,2013,0.117099695,45005.091,6.269078968,7178900,344
Hungary,HUN,2013,0.174125214,42141.164,4.259659831,9893082,348
Iceland,ISL,2013,0.137010047,1899.506,5.866946294,323764,352
India,IND,2013,0.303101439,2034752.294,1.591437853,1278562207,356
Indonesia,IDN,2013,0.194908673,490226.562,1.945094474,252032263,360
"Iran, Islamic Rep.",IRN,2013,0.472075411,619778.005,8.003808763,77435384,364
Iraq,IRQ,2013,0.31004816,165506.378,4.884622664,33883145,368
Ireland,IRL,2013,0.156824669,34854.835,7.538110297,4623816,372
Isle of Man,IMN,2013,0,0,0,82013,833
Israel,ISR,2013,0.243833575,67069.43,8.321785471,8059500,376
Italy,ITA,2013,0.158670419,345317.723,5.732941879,60233948,380
Jamaica,JAM,2013,0.341694173,8093.069,2.837874022,2851807,388
Japan,JPN,2013,0.250956923,1246515.976,9.780815065,127445000,392
Jordan,JOR,2013,0.319887314,24389.217,2.898831801,8413464,400
Kazakhstan,KAZ,2013,0.64901501,262846.893,15.42931652,17035550,398
Kenya,KEN,2013,0.107123188,13333.212,0.297438082,44826849,404
Kiribati,KIR,2013,0.30313176,62.339,0.574367715,108535,296
"Korea, Dem. People’s Rep.",PRK,2013,0,36009.94,1.441206059,24985976,408
"Korea, Rep.",KOR,2013,0.360230646,592499.192,11.74920084,50428893,410
Kuwait,KWT,2013,0.356478541,98345.273,27.33039211,3598385,414
Kyrgyz Republic,KGZ,2013,0.532859527,9842.228,1.720789566,5719600,417
Lao PDR,LAO,2013,0.045861568,1576.81,0.242789462,6494557,418
Latvia,LVA,2013,0.155150023,7080.977,3.518240904,2012647,428
Lebanon,LBN,2013,0.287190853,22581.386,4.279937348,5276102,422
Lesotho,LSO,2013,0.42235481,2434.888,1.149963563,2117361,426
Liberia,LBR,2013,0.263583768,957.087,0.223290253,4286291,430
Libya,LBY,2013,0.406817486,56266.448,9.081136287,6195970,434
Liechtenstein,LIE,2013,0,51.338,1.393766629,36834,438
Lithuania,LTU,2013,0.160298856,12640.149,4.273657237,2957689,440
Luxembourg,LUX,2013,0.19351622,10051.247,18.49831971,543360,442
"Macao SAR, China",MAC,2013,0.014642702,1180.774,2.05052089,575841,446
"Macedonia, FYR",MKD,2013,0.298724866,7847.38,3.780523467,2075739,807
Madagascar,MDG,2013,0.096145019,3116.95,0.135748886,22961146,450
Malawi,MWI,2013,0.067215686,1224.778,0.073883522,16577147,454
Malaysia,MYS,2013,0.33126086,236510.499,7.961513999,29706724,458
Maldives,MDV,2013,0.202084836,1092.766,2.749809385,397397,462
Mali,MLI,2013,0.033568251,1026.76,0.062311648,16477818,466
Malta,MLT,2013,0.176807291,2339.546,5.49231748,425967,470
Marshall Islands,MHL,2013,0.505071458,102.676,1.944879056,52793,584
Mauritania,MRT,2013,0.18334049,2669.576,0.676497971,3946170,478
Mauritius,MUS,2013,0.177263536,4070.37,3.233909584,1258653,480
Mexico,MEX,2013,0.237511462,490340.239,4.001602493,122535969,484
"Micronesia, Fed. Sts.",FSM,2013,0.415314025,143.013,1.379076585,103702,583
Moldova,MDA,2013,0.298821761,4998.121,1.404532331,3558566,498
Monaco,MCO,2013,0,0,0,37971,492
Mongolia,MNG,2013,1.217515996,38752.856,13.50693996,2869107,496
Montenegro,MNE,2013,0.243343534,2247.871,3.61855388,621207,499
Morocco,MAR,2013,0.237717066,59082.704,1.746728972,33824769,504
Mozambique,MOZ,2013,0.142003629,4019.032,0.152038112,26434372,508
Myanmar,MMR,2013,0.054182755,12860.169,0.249963458,51448196,104
Namibia,NAM,2013,0.118495482,2629.239,1.134995165,2316520,516
Nauru,NRU,2013,0.389895793,44.004,4.066537289,10821,520
Nepal,NPL,2013,0.105907582,6637.27,0.237169787,27985310,524
Netherlands,NLD,2013,0.211852124,173254.749,10.31006279,16804432,528
New Caledonia,NCL,2013,0,4242.719,16.09223971,263650,540
New Zealand,NZL,2013,0.207952645,33457.708,7.531957408,4442100,554
Nicaragua,NIC,2013,0.160128621,4550.747,0.765378513,5945747,558
Niger,NER,2013,0.11638344,1939.843,0.105275363,18426372,562
Nigeria,NGA,2013,0.100725941,98136.254,0.571126416,171829303,566
Northern Mariana Islands,MNP,2013,0,0,0,54036,580
Norway,NOR,2013,0.170754278,58162.287,11.45011884,5079623,578
Oman,OMN,2013,0.38116337,61378.246,16.53740003,3711481,512
Pakistan,PAK,2013,0.195750214,164325.604,0.904315983,181712595,586
Palau,PLW,2013,0.939437405,256.69,12.27007648,20920,585
Panama,PAN,2013,0.139248541,10718.641,2.792431187,3838462,591
Papua New Guinea,PNG,2013,0.239847604,6186.229,0.814742393,7592865,598
Paraguay,PRY,2013,0.098719524,5434.494,0.840506114,6465740,600
Peru,PER,2013,0.158077503,57153.862,1.869868254,30565716,604
Philippines,PHL,2013,0.152670136,98128.92,0.99642457,98481032,608
Poland,POL,2013,0.321461343,302278.144,7.946282506,38040196,616
Portugal,PRT,2013,0.155702713,45426.796,4.344029312,10457295,620
Puerto Rico,PRI,2013,0,0,0,3593077,630
Qatar,QAT,2013,0.29768483,85023.062,37.78008534,2250473,634
Romania,ROU,2013,0.178764647,70945.449,3.550167079,19983693,642
Russian Federation,RUS,2013,0.472310473,1778561.006,12.39355647,143506911,643
Rwanda,RWA,2013,0.045165899,803.073,0.072576777,11065151,646
Samoa,WSM,2013,0.182718993,198.018,1.038064134,190757,882
San Marino,SMR,2013,0,0,0,32303,674
Sao Tome and Principe,STP,2013,0.210815169,113.677,0.607752145,187045,678
Saudi Arabia,SAU,2013,0.352451093,541047.515,18.06835808,29944476,682
Senegal,SEN,2013,0.262492675,8423.099,0.596523237,14120320,686
Serbia,SRB,2013,0.455311554,44884.08,6.265110693,7164132,688
Seychelles,SYC,2013,0.184080925,403.37,4.484430066,89949,690
Sierra Leone,SLE,2013,0.100517754,1191.775,0.172170095,6922079,694
Singapore,SGP,2013,0.126298675,55676.061,10.31198193,5399162,702
Sint Maarten (Dutch part),SXM,2013,0,715.065,19.53355916,36607,534
Slovak Republic,SVK,2013,0.219115762,33091.008,6.11280356,5413393,703
Slovenia,SVN,2013,0.230546523,14150.953,6.869551393,2059953,705
Solomon Islands,SLB,2013,0.161837568,201.685,0.357906561,563513,90
Somalia,SOM,2013,0,608.722,0.046352865,13132349,706
South Africa,ZAF,2013,0.679245585,466376.394,8.673962823,53767396,710
South Sudan,SSD,2013,0.064532885,1448.465,0.12958768,11177490,728
Spain,ESP,2013,0.155944456,237034.88,5.084398353,46620045,724
Sri Lanka,LKA,2013,0.071015582,15489.408,0.752460918,20585000,144
St. Kitts and Nevis,KNA,2013,0.18149591,223.687,4.207094359,53169,659
St. Lucia,LCA,2013,0.180344841,407.037,2.31718661,175660,662
St. Martin (French part),MAF,2013,0,0,0,31264,663
St. Vincent and the Grenadines,VCT,2013,0.181253963,209.019,1.911992316,109320,670
Sudan,SDN,2013,0.097140978,15474.74,0.309687395,36849918,729
Suriname,SUR,2013,0.2215292,1917.841,3.534930143,542540,740
Sweden,SWE,2013,0.102279319,44847.41,4.671420785,9600379,752
Switzerland,CHE,2013,0.08273097,40226.99,4.972835876,8089346,756
Syrian Arab Republic,SYR,2013,0,36438.979,1.839503237,19809141,760
Tajikistan,TJK,2013,0.168484861,3479.983,0.425539775,8177809,762
Tanzania,TZA,2013,0.094834174,11177.016,0.220730008,50636595,834
Thailand,THA,2013,0.288084386,300088.945,4.403807563,68143065,764
Timor-Leste,TLS,2013,0.041397772,440.04,0.371540554,1184366,626
Togo,TGO,2013,0.286043899,2658.575,0.377480424,7042948,768
Tonga,TON,2013,0.210657222,113.677,1.079266672,105328,776
Trinidad and Tobago,TTO,2013,1.062138689,46541.564,34.52003192,1348248,780
Tunisia,TUN,2013,0.229439627,27667.515,2.511904245,11014558,788
Turkey,TUR,2013,0.192075205,324771.522,4.285300843,75787333,792
Turkmenistan,TKM,2013,0.907908952,66735.733,12.43613272,5366277,795
Turks and Caicos Islands,TCA,2013,0,198.018,5.980971366,33108,796
Tuvalu,TUV,2013,0.312608266,11.001,1.016822257,10819,798
Uganda,UGA,2013,0.07779047,4869.776,0.129674909,37553726,800
Ukraine,UKR,2013,0.69256843,271875.047,5.976641848,45489600,804
United Arab Emirates,ARE,2013,0.296904152,170706.184,18.95416379,9006263,784
United Kingdom,GBR,2013,0.181790473,458250.322,7.145844359,64128226,826
United States,USA,2013,0.309088801,5159160.972,16.31435182,316234505,840
Uruguay,URY,2013,0.111632715,7587.023,2.226235877,3408005,858
Uzbekistan,UZB,2013,0.651680064,103354.395,3.417442433,30243200,860
Vanuatu,VUT,2013,0.140453772,106.343,0.42009228,253142,548
"Venezuela, RB",VEN,2013,0.331841654,183922.052,6.066461313,30317848,862
Vietnam,VNM,2013,0.309466472,147230.05,1.609111593,91497725,704
Virgin Islands (U.S.),VIR,2013,0,0,0,108044,850
West Bank and Gaza,PSE,2013,0.125636067,2438.555,0.584854657,4169506,275
"Yemen, Rep.",YEM,2013,0.248734845,25496.651,0.99688497,25576322,887
Zambia,ZMB,2013,0.070544401,3956.693,0.26111253,15153210,894
Zimbabwe,ZWE,2013,0.388354233,11675.728,0.775563675,15054506,716
Afghanistan,AFG,2014,0.154573366,9809.225,0.299444991,32758020,4
Albania,ALB,2014,0.175745344,5716.853,1.978763312,2889104,8
Algeria,DZA,2014,0.261717634,145400.217,3.717409901,39113313,12
American Samoa,ASM,2014,0,0,0,55437,16
Andorra,AND,2014,0,462.042,5.832169951,79223,20
Angola,AGO,2014,0.195906957,34763.16,1.291328315,26920466,24
Antigua and Barbuda,ATG,2014,0.260799325,531.715,5.377648546,98875,28
Argentina,ARG,2014,0.239711821,204024.546,4.746797455,42981515,32
Armenia,ARM,2014,0.22659717,5529.836,1.90275891,2906220,51
Aruba,ABW,2014,0,872.746,8.408362638,103795,533
Australia,AUS,2014,0.328823624,361261.839,15.37013776,23504138,36
Austria,AUT,2014,0.140812075,58712.337,6.86986793,8546356,40
Azerbaijan,AZE,2014,0.223277934,37487.741,3.931560609,9535079,31
"Bahamas, The",BHS,2014,0.210932989,2416.553,6.323257512,382169,44
Bahrain,BHR,2014,0.50778986,31338.182,23.44975483,1336397,48
Bangladesh,BGD,2014,0.146600671,73189.653,0.459141965,159405279,50
Barbados,BRB,2014,0.26055035,1272.449,4.490177673,283385,52
Belarus,BLR,2014,0.354541677,63497.772,6.701957705,9474511,112
Belgium,BEL,2014,0.186724319,93350.819,8.328159898,11209057,56
Belize,BLZ,2014,0.16703321,495.045,1.407601494,351694,84
Benin,BEN,2014,0.291370578,6318.241,0.614213852,10286712,204
Bermuda,BMU,2014,0,575.719,8.838314988,65139,60
Bhutan,BTN,2014,0.16614773,1001.091,1.289321371,776448,64
Bolivia,BOL,2014,0.290029847,20410.522,1.932419499,10562159,68
Bosnia and Herzegovina,BIH,2014,0.558456133,22233.021,6.234719162,3566002,70
Botswana,BWA,2014,0.193454027,7033.306,3.243287637,2168573,72
Brazil,BRA,2014,0.160188252,529808.16,2.594388285,204213133,76
British Virgin Islands,VGB,2014,0,179.683,6.072833581,29588,92
Brunei Darussalam,BRN,2014,0.276022099,9108.828,22.12470124,411704,96
Bulgaria,BGR,2014,0.335350635,42416.189,5.871615869,7223938,100
Burkina Faso,BFA,2014,0.097197994,2849.259,0.162018806,17585977,854
Burundi,BDI,2014,0.052577291,440.04,0.044485376,9891790,108
Cabo Verde,CPV,2014,0.149463958,491.378,0.933403237,526437,132
Cambodia,KHM,2014,0.133005811,6684.941,0.437759998,15270790,116
Cameroon,CMR,2014,0.093528814,7003.97,0.314928068,22239904,120
Canada,CAN,2014,0.332100774,537193.498,15.11715878,35535348,124
Cayman Islands,CYM,2014,0,542.716,9.171838032,59172,136
Central African Republic,CAF,2014,0.105863587,300.694,0.066593111,4515392,140
Chad,TCD,2014,0.024582654,729.733,0.053777688,13569438,148
Chile,CHL,2014,0.20399241,82562.505,4.687376624,17613798,152
China,CHN,2014,0.561282712,10291926.88,7.543907641,1364270000,156
Colombia,COL,2014,0.131352696,84091.644,1.759537174,47791911,170
Comoros,COM,2014,0.134436812,154.014,0.202814119,759385,174
"Congo, Dem. Rep.",COD,2014,0.076596044,4671.758,0.063369191,73722860,180
"Congo, Rep.",COG,2014,0.108907821,3094.948,0.635369293,4871101,178
Costa Rica,CRI,2014,0.107721294,7759.372,1.630951062,4757575,188
Cote d'Ivoire,CIV,2014,0.152343359,11045.004,0.490206046,22531350,384
Croatia,HRV,2014,0.180160671,16842.531,3.973804906,4238389,191
Cuba,CUB,2014,0,34836.5,3.045210624,11439767,192
Curacao,CUW,2014,0,5881.868,37.72628905,155909,531
Cyprus,CYP,2014,0.234018034,6061.551,5.260352041,1152309,196
Czech Republic,CZE,2014,0.284099082,96475.103,9.165978376,10525347,203
Denmark,DNK,2014,0.123915096,33498.045,5.935712482,5643475,208
Djibouti,DJI,2014,0,722.399,0.791961752,912164,262
Dominica,DMA,2014,0.172566946,135.679,1.864285911,72778,212
Dominican Republic,DOM,2014,0.155174172,21539.958,2.069986634,10405844,214
Ecuador,ECU,2014,0.240482667,43919.659,2.761702175,15903112,218
"Egypt, Arab Rep.",EGY,2014,0.211282319,201894.019,2.198980246,91812566,818
El Salvador,SLV,2014,0.137849442,6285.238,1.000644623,6281189,222
Equatorial Guinea,GNQ,2014,0.142463993,5346.486,4.733816529,1129424,226
Eritrea,ERI,2014,0,696.73,0,0,232
Estonia,EST,2014,0.520309627,19519.441,14.84881917,1314545,233
Eswatini,SWZ,2014,0.112006728,1202.776,0.928714992,1295097,748
Ethiopia,ETH,2014,0.07938137,11598.721,0.119124015,97366774,231
Faroe Islands,FRO,2014,0,597.721,12.23784857,48842,234
Fiji,FJI,2014,0.152462153,1169.773,1.320574708,885806,242
Finland,FIN,2014,0.20884203,47300.633,8.660721243,5461512,246
France,FRA,2014,0.113926282,303275.568,4.573182147,66316092,250
French Polynesia,PYF,2014,0,803.073,2.915134817,275484,258
Gabon,GAB,2014,0.157556796,5192.472,2.768265721,1875713,266
"Gambia, The",GMB,2014,0.163915835,513.38,0.267684889,1917852,270
Georgia,GEO,2014,0.261648718,8987.817,2.411541991,3727000,268
Germany,DEU,2014,0.188764083,719883.438,8.889370395,80982500,276
Ghana,GHA,2014,0.131653609,14466.315,0.536533378,26962563,288
Gibraltar,GIB,2014,0,528.048,15.51348493,34038,292
Greece,GRC,2014,0.230279173,67318.786,6.180337268,10892413,300
Greenland,GRL,2014,0,506.046,8.989181988,56295,304
Grenada,GRD,2014,0.179430035,242.022,2.275498308,106360,308
Guam,GUM,2014,0,0,0,160967,316
Guatemala,GTM,2014,0.152864665,18327.666,1.150977994,15923559,320
Guinea,GIN,2014,0.113542651,2449.556,0.207492621,11805509,324
Guinea-Bissau,GNB,2014,0.106750493,271.358,0.157241167,1725744,624
Guyana,GUY,2014,0.361831105,2009.516,2.632347952,763393,328
Haiti,HTI,2014,0.155376188,2860.26,0.270538586,10572466,332
Honduras,HND,2014,0.241219058,9471.861,1.07522179,8809216,340
"Hong Kong SAR, China",HKG,2014,0.114971055,46222.535,6.393600526,7229500,344
Hungary,HUN,2014,0.167115462,42086.159,4.265574976,9866468,348
Iceland,ISL,2014,0.136031428,1983.847,6.059657407,327386,352
India,IND,2014,0.304957289,2238377.137,1.730000432,1293859294,356
Indonesia,IDN,2014,0.172653446,464176.194,1.819363319,255131116,360
"Iran, Islamic Rep.",IRN,2014,0.464590726,649480.705,8.283020787,78411092,364
Iraq,IRQ,2014,0.30783254,168443.645,4.811839686,35006080,368
Ireland,IRL,2014,0.143426597,34066.43,7.313939808,4657740,372
Isle of Man,IMN,2014,0,0,0,82590,833
Israel,ISR,2014,0.230682825,64601.539,7.863181348,8215700,376
Italy,ITA,2014,0.146125563,320411.459,5.270866786,60789140,380
Jamaica,JAM,2014,0.305749354,7422.008,2.59321537,2862087,388
Japan,JPN,2014,0.2434638,1214048.358,9.538706103,127276000,392
Jordan,JOR,2014,0.330565661,26450.071,3.002514727,8809306,400
Kazakhstan,KAZ,2014,0.578044566,248314.572,14.36316974,17288285,398
Kenya,KEN,2014,0.107026082,14286.632,0.310415314,46024250,404
Kiribati,KIR,2014,0.295151691,62.339,0.564368357,110458,296
"Korea, Dem. People’s Rep.",PRK,2014,0,40527.684,1.613596841,25116363,408
"Korea, Rep.",KOR,2014,0.344482819,587156.373,11.57034541,50746659,410
Kuwait,KWT,2014,0.338041338,95408.006,25.22386443,3782450,414
Kyrgyz Republic,KGZ,2014,0.491216274,9607.54,1.646395339,5835500,417
Lao PDR,LAO,2014,0.051894585,1954.511,0.297200884,6576397,418
Latvia,LVA,2014,0.146933413,6974.634,3.498192882,1993782,428
Lebanon,LBN,2014,0.294823314,24070.188,4.295732552,5603279,422
Lesotho,LSO,2014,0.407801873,2467.891,1.150111032,2145785,426
Liberia,LBR,2014,0.251222703,935.085,0.212967664,4390737,430
Libya,LBY,2014,0.53266875,56996.181,9.186845393,6204108,434
Liechtenstein,LIE,2014,0,44.004,1.185229079,37127,438
Lithuania,LTU,2014,0.15539269,12838.167,4.378090123,2932367,440
Luxembourg,LUX,2014,0.17081968,9658.878,17.36212137,556319,442
"Macao SAR, China",MAC,2014,0.015825458,1283.45,2.17984276,588781,446
"Macedonia, FYR",MKD,2014,0.270376411,7510.016,3.614938183,2077495,807
Madagascar,MDG,2014,0.090235577,3076.613,0.130421321,23589801,450
Malawi,MWI,2014,0.065088366,1276.116,0.07476291,17068838,454
Malaysia,MYS,2014,0.315172421,242821.406,8.032991579,30228017,458
Maldives,MDV,2014,0.225930182,1334.788,3.26955985,408247,462
Mali,MLI,2014,0.042359091,1411.795,0.083228663,16962846,466
Malta,MLT,2014,0.162524786,2346.88,5.400613957,434558,470
Marshall Islands,MHL,2014,0.499951223,102.676,1.941018564,52898,584
Mauritania,MRT,2014,0.173167588,2709.913,0.666822428,4063920,478
Mauritius,MUS,2014,0.174355353,4228.051,3.353110472,1260934,480
Mexico,MEX,2014,0.221156596,480270.657,3.866241113,124221600,484
"Micronesia, Fed. Sts.",FSM,2014,0.43836599,150.347,1.445435754,104015,583
Moldova,MDA,2014,0.276409083,4932.115,1.386829142,3556397,498
Monaco,MCO,2014,0,0,0,38132,492
Mongolia,MNG,2014,0.596173264,20839.561,7.127326348,2923896,496
Montenegro,MNE,2014,0.231347283,2211.201,3.55607179,621810,499
